Date,Gold_Toman,USD_Toman,Ounce_Toman,Oil_Toman,SMA_7,SMA_30,EMA_12,EMA_26,MACD,MACD_Signal,RSI_14,Bollinger_Upper,Bollinger_Lower,Gold_Toman_Lag_1,Gold_Toman_Lag_2,Gold_Toman_Lag_3,Gold_Toman_Lag_7,USD_Toman_Lag_1,USD_Toman_Lag_2,USD_Toman_Lag_3,USD_Toman_Lag_7,Ounce_Toman_Lag_1,Ounce_Toman_Lag_2,Ounce_Toman_Lag_3,Ounce_Toman_Lag_7,Gold_PCT_Change,USD_PCT_Change,Target_NextDay_Price
2023-07-01,2400100.0,49993.0,95601616.34,3700981.73,2357285.714285714,2385800.0,2354968.3458179412,2381356.798052309,-26388.45223436784,-41222.79346339351,62.530329289428074,2399366.7001001374,2265313.2998998626,2348400.0,2348400.0,2351100.0,2335200.0,49280.0,49235.0,49292.0,49731.0,94238146.41,94235790.0,94823017.99,96144944.73,2.2014988928632295,1.4468344155844193,2383200.0
2023-07-02,2383200.0,50299.0,96186780.16,3723634.91,2364142.8571428573,2381003.3333333335,2359311.677230566,2381493.331529916,-22181.65429934999,-37414.5656305848,63.231685944619706,2404560.375602841,2263579.624397159,2400100.0,2348400.0,2348400.0,2335200.0,49993.0,49280.0,49235.0,49713.0,95601616.34,94238146.41,94235790.0,95086052.67,-0.7041373276113538,0.6120856919968887,2384600.0
2023-07-03,2384600.0,50284.0,96630760.34,3753700.68,2367928.5714285714,2376253.3333333335,2363202.188425863,2381723.455120292,-18521.266694428865,-33635.90584335361,63.411231252179974,2409682.852967189,2262057.147032811,2383200.0,2400100.0,2348400.0,2358100.0,50299.0,49993.0,49280.0,49951.0,96186780.16,95601616.34,94238146.41,95541275.26,0.058744545149380656,-0.029821666434715066,2380700.0
2023-07-04,2380700.0,50310.0,96680724.54,3755641.58,2370928.5714285714,2372413.3333333335,2365894.159437269,2381647.6436299,-15753.484192631207,-30059.42151320913,54.62885738115096,2406016.2525064284,2279073.7474935716,2384600.0,2383200.0,2400100.0,2359700.0,50284.0,50299.0,49993.0,49797.0,96630760.34,96186780.16,95601616.34,95246719.47,-0.16354944225446255,0.05170630816959676,2383700.0
2023-07-05,2383700.0,50313.0,96580833.57,3856491.53,2375585.714285714,2367643.3333333335,2368633.5195238427,2381799.6700276854,-13166.150503842626,-26680.767311335832,68.71794871794872,2405811.540398225,2289968.459601775,2380700.0,2384600.0,2383200.0,2351100.0,50310.0,50284.0,50299.0,49292.0,96680724.54,96630760.34,96186780.16,94823017.99,0.12601335741588837,0.005963029218847282,2383700.0
2023-07-06,2383700.0,50313.0,96032420.64,3849950.59,2380628.5714285714,2363910.0,2370951.4395970977,2381940.43521082,-10988.99561372213,-23542.412971813093,65.3409090909091,2409832.45211898,2289667.54788102,2383700.0,2380700.0,2384600.0,2348400.0,50313.0,50310.0,50284.0,49235.0,96580833.57,96680724.54,96630760.34,94235790.0,0.0,0.0,2357800.0
2023-07-08,2357800.0,49963.0,95364375.66,3823168.59,2381971.4285714286,2359336.6666666665,2368928.141197544,2380152.254824833,-11224.113627288956,-21078.753102908267,66.47398843930635,2410517.511291894,2291982.488708106,2383700.0,2383700.0,2380700.0,2348400.0,50313.0,50313.0,50310.0,49280.0,96032420.64,96580833.57,96680724.54,94238146.41,-1.0865461257708597,-0.6956452606682206,2348600.0
2023-07-09,2348600.0,49829.0,95108609.87,3812914.91,2374614.285714286,2354156.6666666665,2365800.7348594605,2377815.050763734,-12014.315904273652,-19265.865663181343,54.53315290933694,2408947.7003175006,2297642.2996824994,2357800.0,2383700.0,2383700.0,2400100.0,49963.0,50313.0,50313.0,49993.0,95364375.66,96032420.64,96580833.57,95601616.34,-0.39019424887607457,-0.2681984668654769,2327800.0
2023-07-10,2327800.0,49146.0,94606050.0,3818152.86,2366700.0,2348283.3333333335,2359954.467958005,2374110.232188643,-14155.764230637811,-18243.845376672638,47.805456702253856,2407140.7737303213,2301459.2262696787,2348600.0,2357800.0,2383700.0,2383200.0,49829.0,49963.0,50313.0,50299.0,95108609.87,95364375.66,96032420.64,96186780.16,-0.8856339947202585,-1.3706877521122207,2345600.0
2023-07-11,2345600.0,49243.0,95103008.3,3909894.28,2361128.5714285714,2344313.3333333335,2357746.088272158,2371998.3631376326,-14252.274865474552,-17445.531274433022,46.17737003058104,2406594.7462861324,2300715.2537138676,2327800.0,2348600.0,2357800.0,2384600.0,49146.0,49829.0,49963.0,50284.0,94606050.0,95108609.87,95364375.66,96630760.34,0.7646705043388602,0.19737109835999966,2349300.0
2023-07-12,2349300.0,49261.0,96364365.79,3946298.74,2356642.8571428573,2343060.0,2356446.6900764415,2370317.002905215,-13870.312828773633,-16730.487585301147,46.85990338164251,2404600.068574535,2306569.931425465,2345600.0,2327800.0,2348600.0,2380700.0,49243.0,49146.0,49829.0,50310.0,95103008.3,94606050.0,95108609.87,96680724.54,0.1577421555252423,0.036553418760032486,2349300.0
2023-07-13,2349300.0,49261.0,96512148.79,4007874.99,2351728.5714285714,2343083.3333333335,2355347.1992954505,2368760.187875199,-13412.988579748664,-16066.987784190651,49.42675159235669,2404164.2602772918,2308965.7397227082,2349300.0,2345600.0,2327800.0,2383700.0,49261.0,49243.0,49146.0,50313.0,96364365.79,95103008.3,94606050.0,96580833.57,0.0,0.0,2318400.0
2023-07-15,2318400.0,48370.0,94766501.64,3935383.23,2342400.0,2342076.6666666665,2349663.014788458,2365029.8035881477,-15366.788799689617,-15926.947987290445,41.90064794816415,2401198.7835957687,2313691.2164042313,2349300.0,2349300.0,2345600.0,2383700.0,49261.0,49261.0,49243.0,50313.0,96512148.79,96364365.79,95103008.3,96032420.64,-1.315285404162947,-1.808733074846225,2326200.0
2023-07-16,2326200.0,48818.0,95644223.22,3971832.51,2337885.714285714,2344710.0,2346053.3202056186,2362153.5218408774,-16100.201635258738,-15961.598716884104,44.24870466321244,2401882.530796989,2312107.469203011,2318400.0,2349300.0,2349300.0,2357800.0,48370.0,49261.0,49261.0,49963.0,94766501.64,96512148.79,96364365.79,95364375.66,0.33643892339545456,0.9261939218523807,2312600.0
2023-07-17,2312600.0,48817.0,95310311.99,3832134.5,2332742.8571428573,2345903.3333333335,2340906.6555586006,2358482.890593405,-17576.235034804326,-16284.525980468148,21.755971594577147,2404077.4367008093,2307652.5632991907,2326200.0,2318400.0,2349300.0,2348600.0,48818.0,48370.0,49261.0,49829.0,95644223.22,94766501.64,96512148.79,95108609.87,-0.5846444845671095,-0.0020484247613583584,2310700.0
2023-07-18,2310700.0,48470.0,95834881.63,3859665.97,2330300.0,2344710.0,2336259.477780354,2354943.4172161156,-18683.939435761422,-16764.408671526806,24.088634739099362,2405736.603707129,2301253.396292871,2312600.0,2326200.0,2318400.0,2327800.0,48817.0,48818.0,48370.0,49146.0,95310311.99,95644223.22,94766501.64,94606050.0,-0.08215860935743002,-0.7108179527623548,2317700.0
2023-07-19,2317700.0,48637.0,96179667.5,3864695.98,2326314.285714286,2344373.3333333335,2333404.1735064536,2352184.6455704775,-18780.472064023837,-17167.621350026213,27.01030927835052,2405913.388013375,2296876.611986625,2310700.0,2312600.0,2326200.0,2345600.0,48470.0,48817.0,48818.0,49243.0,95834881.63,95310311.99,95644223.22,95103008.3,0.30293850348379614,0.3445430162987373,2317700.0
2023-07-20,2317700.0,48637.0,95732209.47,3873450.65,2321800.0,2344706.6666666665,2330988.1468131533,2349630.2273800718,-18642.080566918477,-17462.513193404666,27.7542372881356,2406289.257823787,2293160.742176213,2317700.0,2310700.0,2312600.0,2349300.0,48637.0,48470.0,48817.0,49261.0,96179667.5,95834881.63,95310311.99,96364365.79,0.0,0.0,2272200.0
