Date,Gold_Toman,USD_Toman,Ounce_Toman,Oil_Toman
2022-09-28,1329800.00,318440.00,528737783.77,28443060.70
2022-09-26,1311300.00,316810.00,514277688.47,26631047.83
2022-09-24,1310900.00,317010.00,529660323.48,28676724.31
2022-09-22,1332300.00,316660.00,529075543.46,28645063.31
2022-09-21,1332300.00,316730.00,527228750.27,28451856.48
2022-09-20,1321200.00,317130.00,526340645.52,28738321.47
2022-09-19,1306500.00,316740.00,527752172.53,29140080.00
2022-09-18,1306900.00,316540.00,527165723.73,28754492.44
2022-09-15,1322400.00,315560.00,525533631.70,28665469.24
2022-09-14,1322400.00,315540.00,535313610.00,29692313.52
2022-09-13,1325200.00,313750.00,534943750.00,29232086.93
2022-09-12,1337900.00,317060.00,547911378.26,29803640.00
2022-09-11,1325900.00,309760.00,529070080.00,27615104.47
2022-09-10,1298900.00,309100.00,527942800.00,27556265.47
2022-09-08,1282700.00,302410.00,516516280.00,26959851.96
2022-09-07,1282700.00,302380.00,518672428.76,26609440.00
2022-09-06,1275800.00,302150.00,513775867.38,28048585.05
2022-09-05,1276200.00,302420.00,513085764.62,27931511.38
2022-09-04,1273000.00,302260.00,512814308.62,27916733.78
2022-09-03,1283400.00,302640.00,513459016.61,27951830.58
2022-09-01,1256400.00,298470.00,506384194.71,27566689.38
2022-08-31,1256400.00,299030.00,512178598.60,28853404.06
2022-08-30,1269100.00,299530.00,516150081.37,29746323.57
2022-08-29,1265400.00,298580.00,518514020.71,31377771.11
2022-08-28,1264700.00,297120.00,522247809.49,29515899.71
2022-08-27,1256100.00,295740.00,519822183.56,29378810.52
2022-08-25,1284500.00,297751.00,523356918.16,29578583.25
2022-08-24,1284500.00,297751.00,520409212.34,30138356.58
2022-08-23,1248500.00,290870.00,508091730.20,29150991.76
2022-08-22,1251100.00,293350.00,508668900.00,28302408.98
2022-08-21,1233700.00,293440.00,515075246.33,28343368.53
2022-08-20,1236100.00,290510.00,509932217.19,28060359.84
2022-08-18,1275100.00,289976.00,508994886.96,28008780.78
2022-08-17,1275100.00,289976.00,510444766.96,27156252.84
2022-08-16,1284500.00,297730.00,527934821.46,27492387.11
2022-08-15,1302800.00,302380.00,538659739.38,28756337.54
2022-08-14,1300500.00,302030.00,540543076.25,30082187.54
2022-08-13,1328200.00,303110.00,542475952.20,30189755.54
2022-08-11,1373200.00,310026.00,554853517.06,30878589.13
2022-08-10,1373200.00,310026.00,556682678.03,30196532.87
2022-08-09,1358900.00,311580.00,558974520.00,30008269.04
2022-08-06,1367600.00,317772.00,563377986.56,30162917.66
2022-08-05,1374100.00,317772.00,563377986.56,30162917.66
2022-08-04,1374100.00,315154.00,563652929.00,29662295.35
2022-08-03,1374100.00,315154.00,554040732.00,30500603.74
2022-08-02,1355000.00,311750.00,552140417.39,31343345.29
2022-08-01,1366500.00,316490.00,559870810.00,31658494.31
2022-07-31,1359800.00,317030.00,554897624.48,33966594.01
2022-07-30,1368300.00,317760.00,556175343.52,34044806.21
2022-07-28,1362300.00,319239.00,558764037.29,34203266.27
2022-07-27,1362300.00,319239.00,548803757.11,34037263.06
2022-07-26,1353100.00,320050.00,549749869.37,33413220.49
2022-07-25,1353800.00,319630.00,549443970.00,33609094.99
2022-07-24,1345700.00,318480.00,545460680.45,33077332.99
2022-07-23,1348500.00,320470.00,548868953.35,33284014.40
2022-07-21,1353600.00,318830.00,546060125.43,33113683.99
2022-07-20,1353600.00,318830.00,541851585.00,34089303.02
2022-07-19,1350600.00,318000.00,543780000.00,34137299.51
2022-07-17,1367200.00,318885.00,543539482.50,31601503.01
2022-07-16,1367200.00,318885.00,543539482.50,31601503.01
2022-07-14,1381000.00,322036.00,548910362.00,31913767.11
2022-07-13,1381000.00,322036.00,558474815.48,32065124.42
2022-07-12,1399700.00,316030.00,544614514.43,31441824.02
2022-07-11,1381300.00,316080.00,546818400.00,33852167.52
2022-07-09,1384500.00,315343.00,548886018.10,33748006.80
2022-07-08,1381700.00,315343.00,548886018.10,33748006.80
2022-07-07,1381700.00,314038.00,545766647.87,32864077.18
2022-07-06,1381700.00,314038.00,544824533.87,31620486.99
2022-07-05,1372000.00,315330.00,555548409.40,32406463.04
2022-07-04,1364600.00,314150.00,566758007.33,36067560.73
2022-07-03,1424700.00,318200.00,574064612.23,36532541.22
2022-07-02,1423500.00,321890.00,580721741.14,36956190.11
2022-06-30,1434100.00,321439.00,579908092.05,36904410.81
2022-06-29,1434100.00,321439.00,582993898.60,37370498.83
2022-06-28,1384300.00,311750.00,566605625.00,36780266.05
2022-06-27,1357700.00,307260.00,559489741.50,35362552.27
2022-06-26,1353800.00,305120.00,557057569.10,33578456.93
2022-06-25,1393500.00,313420.00,572210878.70,34491871.96
2022-06-23,1444500.00,317277.00,579252603.41,34916334.82
2022-06-22,1444500.00,317277.00,581981216.59,35452531.30
2022-06-21,1443400.00,319780.00,586668380.19,36662777.49
2022-06-20,1439000.00,316850.00,584810029.53,37961797.73
2022-06-19,1432600.00,317100.00,585271454.52,37991750.23
2022-06-18,1427000.00,316800.00,584717744.53,37955807.23
2022-06-16,1414500.00,317768.00,586504382.08,38071783.30
2022-06-15,1414500.00,317768.00,576844265.92,37658686.36
2022-06-14,1427400.00,315680.00,571222960.00,38250945.02
2022-06-13,1444800.00,321360.00,587446080.00,39292686.12
2022-06-12,1471500.00,326640.00,603892047.95,40199584.70
2022-06-11,1508200.00,329400.00,608994736.08,40539257.90
2022-06-09,1440800.00,321300.00,594019455.69,39542390.90
2022-06-08,1487000.00,321300.00,595015477.84,39706254.59
2022-06-07,1442900.00,317030.00,585712925.00,38224307.00
2022-06-06,1442000.00,317910.00,584700056.48,37993424.78
2022-06-02,1430400.00,312934.00,584091311.00,36804167.93
2022-06-01,1430400.00,312934.00,576831257.48,36391095.15
2022-05-31,1447300.00,315180.00,580782170.61,38716710.05
2022-05-30,1427000.00,310030.00,572377370.86,35352720.52
2022-05-29,1421700.00,308360.00,569294216.94,35162290.42
2022-05-28,1406700.00,305660.00,564309477.08,34854409.43
2022-05-25,1389250.00,303677.00,560648462.57,34628287.94
2022-05-24,1380100.00,301240.00,561842716.65,34208813.66
2022-05-23,1379400.00,301870.00,557795400.74,34238094.85
2022-05-22,1378300.00,302440.00,556852513.23,33885377.88
2022-05-21,1379700.00,303230.00,558307061.19,33973889.48
2022-05-19,1356100.00,299560.00,551549857.37,33562702.67
2022-05-18,1356100.00,299560.00,543971011.31,32684991.78
2022-05-17,1350100.00,301120.00,547496369.30,33704361.69
2022-05-16,1360000.00,302320.00,548257320.00,34537036.15
2022-05-15,1374600.00,305340.00,556879106.91,32808782.07
2022-05-14,1381700.00,305670.00,557480960.93,32844240.57
2022-05-12,1395100.00,255900.00,466710432.50,27496454.22
2022-05-11,1344100.00,255800.00,473895073.75,27501058.55
2022-05-09,1342370.00,275432.00,511504760.48,29179266.75
2022-05-08,1310400.00,285460.00,534952040.00,31657514.44
2022-05-07,1311100.00,283650.00,531560100.00,31456785.43
2022-05-05,1307200.00,280560.00,525769440.00,31114104.43
2022-05-02,1292200.00,280210.00,521694991.68,30144992.31
2022-05-01,1292200.00,282540.00,533633284.20,30398477.57
2022-04-30,1296500.00,281580.00,531820132.25,30295191.17
2022-04-28,1294900.00,279800.00,528458246.34,30103680.98
2022-04-27,1294900.00,281530.00,530937433.87,29650739.51
2022-04-26,1292400.00,280920.00,534141294.86,29493790.20
2022-04-25,1286200.00,279220.00,528619290.37,28569790.31
2022-04-24,1277800.00,278420.00,541499064.80,30161239.11
2022-04-21,1293840.00,278640.00,541926942.80,30185071.71
2022-04-20,1293840.00,278620.00,543949839.60,29756616.85
2022-04-19,1307600.00,277460.00,542628508.45,29757585.00
2022-04-18,1299300.00,275810.00,546903655.73,31210660.61
2022-04-17,1313600.00,276690.00,545328327.76,30906272.16
2022-04-16,1316600.00,279170.00,550216159.82,31183288.15
2022-04-14,1306900.00,277910.00,547732825.78,31042546.15
2022-04-13,1306900.00,277910.00,550539710.00,30231049.46
2022-04-12,1314800.00,278170.00,548579050.21,29107708.63
2022-04-11,1324200.00,281130.00,546601072.73,27685683.34
2022-04-10,1318200.00,280580.00,542585617.70,28220736.91
2022-04-09,1321000.00,279950.00,541367323.67,28157371.51
2022-04-07,1287800.00,274830.00,531466267.42,27642401.90
2022-04-06,1287800.00,276030.00,529535958.74,27898352.02
2022-04-05,1280200.00,273940.00,526759232.69,29212961.43
2022-04-04,1294000.00,277170.00,534716350.47,29804089.76
2022-04-03,1275800.00,271950.00,530084926.72,29346125.50
2022-03-31,1257800.00,271140.00,528506074.76,29258718.39
2022-03-30,1257800.00,271260.00,524481210.00,30774446.17
2022-03-29,1257100.00,270500.00,517196000.00,29817215.91
2022-03-28,1249400.00,270430.00,524526021.40,30417967.31
2022-03-27,1244800.00,266450.00,513768876.99,28757948.58
2022-03-26,1245100.00,262740.00,506615255.17,28357528.28
2022-03-18,1233130.00,262520.00,506191051.18,28333783.68
2022-03-17,1229100.00,262300.00,509412823.60,27971671.84
2022-03-16,1229100.00,262240.00,500353920.00,25704763.92
2022-03-15,1215700.00,263770.00,508680445.00,26353261.67
2022-03-14,1224100.00,263680.00,516707321.56,28187392.40
2022-03-13,1230100.00,262760.00,525020749.58,28727551.28
2022-03-12,1238400.00,264360.00,528217709.55,28902479.28
2022-03-10,1217800.00,256960.00,513431769.73,28093437.27
2022-03-09,1217800.00,256810.00,509998985.27,28541863.24
2022-03-08,1223800.00,257590.00,525509352.71,32966369.06
2022-03-07,1248100.00,260380.00,519171688.36,32081419.56
2022-03-06,1208600.00,258110.00,499287990.30,28510830.36
2022-03-05,1196600.00,254400.00,492111366.21,28101023.77
2022-03-03,1200000.00,256150.00,495496566.25,28294328.77
2022-03-02,1200000.00,256070.00,491884869.25,28917985.18
2022-02-28,1203000.00,259650.00,493179216.34,26222052.95
2022-02-27,1203000.00,259790.00,500121722.66,25739993.68
2022-02-26,1202100.00,259850.00,500237228.66,25745938.48
2022-02-24,1230100.00,261440.00,503298137.62,25903475.68
2022-02-23,1230100.00,261550.00,499351247.23,25328501.04
2022-02-22,1190800.00,259490.00,494613882.66,25129010.65
2022-02-21,1188500.00,260570.00,487318001.28,24704641.06
2022-02-20,1174900.00,257920.00,482361971.41,24453394.57
2022-02-19,1173000.00,254170.00,475348721.59,24097857.08
2022-02-16,1190410.00,262430.00,490796573.19,24880987.66
2022-02-13,1209500.00,269153.00,494218725.46,24603276.72
2022-02-12,1217600.00,268670.00,493331840.88,24559125.68
2022-02-10,1163600.00,262270.00,481580161.19,23974101.66
2022-02-09,1163600.00,262320.00,481409651.19,24015396.80
2022-02-08,1165600.00,262240.00,479007577.60,23806146.88
2022-02-07,1155500.00,260520.00,474302705.64,24147599.44
2022-02-06,1177600.00,264600.00,477073800.00,24107706.16
2022-02-05,1184800.00,267600.00,482482800.00,24381036.16
2022-02-03,1210900.00,272650.00,491587950.00,24841141.67
2022-02-02,1210900.00,272810.00,493567838.68,24408311.03
2022-02-01,1208800.00,272540.00,490653775.31,24299667.40
2022-01-31,1216900.00,274600.00,492907000.00,25046265.75
2022-01-30,1216700.00,276910.00,496582716.52,24739138.39
2022-01-29,1227700.00,278820.00,500007919.61,24909777.78
2022-01-27,1232400.00,277710.00,498017356.56,24810610.38
2022-01-26,1232400.00,277900.00,508529216.78,24999883.75
2022-01-25,1238100.00,278580.00,516125152.40,24570755.15
2022-01-24,1239700.00,277790.00,511605829.44,23964942.37
2022-01-23,1241600.00,279650.00,515255125.00,24715466.23
2022-01-22,1234900.00,277690.00,511643825.00,24542241.44
2022-01-20,1218000.00,275250.00,507148125.00,24326594.24
2022-01-19,1218000.00,275140.00,507110527.28,24333382.27
2022-01-18,1210000.00,274740.00,497911315.42,24042497.99
2022-01-17,1191700.00,273430.00,497970702.65,23096632.43
2022-01-16,1185500.00,273030.00,497242222.67,23062844.43
2022-01-15,1197700.00,275080.00,500975682.57,23236007.94
2022-01-13,1227500.00,266620.00,485568330.98,22521391.73
2022-01-12,1227500.00,279600.00,510885106.35,23673731.49
2022-01-11,1210900.00,277090.00,503915867.24,23197975.14
2022-01-10,1225400.00,280380.00,504235398.85,22674331.37
2022-01-09,1198400.00,278820.00,508734965.19,22528656.85
2022-01-08,1173700.00,273750.00,499484243.32,22119000.84
2022-01-05,1265400.00,283735.00,517702874.07,22925788.87
2022-01-04,1265400.00,283735.00,514695290.00,22698800.00
2022-01-03,1266800.00,290320.00,522401815.09,22929474.57
2022-01-02,1280800.00,292650.00,530486640.71,23212997.91
2022-01-01,1293800.00,295480.00,535616581.57,23437473.51
2021-12-30,1297500.00,273880.00,496462262.63,21724161.52
2021-12-29,1297500.00,298180.00,538244710.72,23624802.40
2021-12-28,1287800.00,296590.00,536887203.52,23412815.32
2021-12-27,1287300.00,295210.00,533769193.79,23203505.55
2021-12-26,1293500.00,298570.00,540769969.42,22945104.04
2021-12-25,1297900.00,299370.00,542218929.38,23006584.04
2021-12-23,1301900.00,300131.00,543597252.55,23065066.89
2021-12-22,1301900.00,300131.00,540716002.27,22596863.26
2021-12-21,1300500.00,300770.00,537746690.34,22250965.61
2021-12-20,1297200.00,301780.00,541302771.26,21583304.59
2021-12-19,1286200.00,300710.00,540255578.66,22559263.19
2021-12-18,1281500.00,299100.00,537363052.70,22438481.00
2021-12-16,1299100.00,274170.00,492573815.31,20568232.48
2021-12-15,1299100.00,299500.00,527898692.69,22127059.18
2021-12-14,1292200.00,301340.00,533492343.36,22208757.08
2021-12-13,1297900.00,302220.00,539855600.76,22482145.62
2021-12-12,1286800.00,297720.00,528333904.73,22156321.85
2021-12-11,1293300.00,301600.00,535219352.64,22445071.45
2021-12-09,1306700.00,277040.00,491635177.24,20617316.29
2021-12-08,1306700.00,307060.00,547610811.50,23281289.11
2021-12-07,1309500.00,307010.00,547276018.50,23160835.15
2021-12-06,1316900.00,306930.00,545568075.00,22430444.96
2021-12-05,1319400.00,309710.00,545306381.88,21577495.13
2021-12-04,1304400.00,303380.00,534161151.19,21136484.04
2021-12-02,1258900.00,273240.00,481093654.66,19036630.30
2021-12-01,1258900.00,293390.00,522703616.84,20205770.11
2021-11-30,1261500.00,291900.00,517713832.87,20599382.91
2021-11-29,1251100.00,290540.00,517829456.19,21337258.31
2021-11-28,1269500.00,294350.00,525149827.81,24210287.50
2021-11-27,1257300.00,294720.00,525809944.80,24240720.00
2021-11-25,1250400.00,288080.00,513963520.97,23694580.00
2021-11-24,1250400.00,289770.00,516978649.93,23833582.50
2021-11-23,1252400.00,291660.00,520175610.00,24006533.89
2021-11-22,1235800.00,286440.00,517310640.00,22829267.13
2021-11-21,1252000.00,284400.00,529268400.00,23104655.39
2021-11-20,1239500.00,282890.00,526458290.00,22981983.00
2021-11-18,1240400.00,278980.00,519181780.00,22664334.60
2021-11-17,1240400.00,281400.00,526133566.26,22590791.66
2021-11-16,1249400.00,283540.00,525569737.08,23372202.29
2021-11-15,1255000.00,281480.00,525269821.13,23095434.86
2021-11-14,1260800.00,280400.00,522441266.31,23236748.77
2021-11-13,1270200.00,285240.00,531459154.07,23637839.58
2021-11-11,1263800.00,284240.00,529595954.12,23554969.58
2021-11-10,1263800.00,284240.00,525161817.06,23489593.43
2021-11-09,1252000.00,283760.00,519337538.14,24057172.45
2021-11-08,1214600.00,281060.00,513609050.86,23448835.89
2021-11-07,1203700.00,280250.00,502488250.00,22571335.26
2021-11-06,1201400.00,279880.00,501824840.00,22541535.46
2021-11-04,1168400.00,276510.00,495782430.00,22270115.65
2021-11-03,1168400.00,276570.00,487758845.25,22675973.71
2021-11-02,1171600.00,278980.00,499011512.38,23635185.94
2021-11-01,1168400.00,276030.00,495501446.26,23382501.05
2021-10-31,1171600.00,275040.00,495512057.29,23191372.72
2021-10-30,1168400.00,275760.00,496809209.27,23252083.12
2021-10-28,1171600.00,276570.00,498268505.25,23320382.32
2021-10-27,1171600.00,276670.00,497424999.75,23400749.11
2021-10-26,1171400.00,276870.00,496344835.48,23921568.42
2021-10-25,1163300.00,275610.00,497751660.00,23699703.31
2021-10-23,1162900.00,276030.00,491664622.52,23354898.47
2021-10-21,1149000.00,274150.00,488315966.61,23195831.67
2021-10-20,1149000.00,274210.00,489218054.31,23532702.12
2021-10-19,1142600.00,273060.00,483234268.67,23231945.30
2021-10-18,1147200.00,274750.00,484878813.42,23169668.00
2021-10-17,1137000.00,272530.00,489654637.69,22892520.00
2021-10-16,1141200.00,271810.00,488361013.73,22832040.00
2021-10-14,1141600.00,270870.00,486672115.77,22753080.00
2021-10-13,1141600.00,270700.00,485554576.78,22516826.08
2021-10-12,1141400.00,271670.00,477677374.27,22662710.90
2021-10-11,1131900.00,273360.00,479637449.33,22866564.42
2021-10-09,1139490.00,275136.00,484376928.00,22308027.38
2021-10-06,1159400.00,279320.00,491742860.00,22647266.11
2021-10-04,1169100.00,281360.00,496938018.26,22863314.20
2021-10-03,1169100.00,281380.00,493906327.74,22093956.66
2021-10-02,1160800.00,280460.00,492291451.69,22021718.26
2021-09-30,1164500.00,284710.00,499751476.90,22355428.24
2021-09-29,1157300.00,282430.00,486203245.00,22210295.03
2021-09-28,1151300.00,280560.00,486996061.70,22189489.37
2021-09-26,1146000.00,276810.00,483780823.48,21383572.50
2021-09-25,1141900.00,275590.00,481648629.54,21289327.50
2021-09-23,1156200.00,276810.00,483780823.48,21383572.50
2021-09-22,1152300.00,275210.00,488965593.56,20968250.57
2021-09-21,1142600.00,274030.00,486677280.00,20376870.97
2021-09-20,1142600.00,274070.00,482856539.38,20259253.90
2021-09-19,1132200.00,274430.00,481514871.30,20766117.60
2021-09-18,1133600.00,274710.00,482006159.29,20787305.20
2021-09-16,1151600.00,274460.00,481567509.30,20768387.70
2021-09-15,1151600.00,274510.00,492031730.70,20714524.35
2021-09-14,1154600.00,273170.00,492989885.66,20105311.58
2021-09-13,1166800.00,276410.00,495326720.00,20318899.69
2021-09-12,1155900.00,273130.00,490923868.67,19515137.67
2021-09-11,1157300.00,272390.00,489593792.65,19462264.67
2021-09-09,1183600.00,278270.00,500162504.79,19882390.65
2021-09-08,1183600.00,278410.00,498548773.41,20212565.58
2021-09-07,1180600.00,276810.00,497123085.76,19844509.58
2021-09-06,1168200.00,273810.00,495240133.63,19996343.97
2021-09-05,1166100.00,271120.00,490374730.76,19799893.27
2021-09-04,1169100.00,270670.00,489560815.78,19767029.77
2021-09-02,1161900.00,272910.00,493612303.67,19930616.97
2021-09-01,1161900.00,272790.00,494595542.34,19529035.10
2021-08-31,1154300.00,270350.00,490685250.00,19732845.92
2021-08-30,1165200.00,274280.00,496172520.00,20134895.80
2021-08-29,1153900.00,270690.00,485130604.78,19237938.22
2021-08-28,1182300.00,275990.00,494629264.52,19614609.22
2021-08-26,1171200.00,278990.00,500005864.38,19827819.21
2021-08-25,1171200.00,278990.00,498889904.38,20157027.50
2021-08-24,1171900.00,278490.00,502841537.20,19786715.35
2021-08-23,1175600.00,276490.00,498566754.50,19008687.50
2021-08-22,1173300.00,276660.00,493838100.00,19097839.46
2021-08-21,1154800.00,274580.00,490125300.00,18954257.06
2021-08-17,1144900.00,268990.00,480147150.00,18568379.37
2021-08-16,1144900.00,269090.00,480836927.57,18704446.47
2021-08-15,1148800.00,269130.00,470708370.00,19191659.64
2021-08-14,1137700.00,269070.00,470603430.00,19187381.04
2021-08-12,1107000.00,264290.00,462243210.00,18846519.25
2021-08-11,1107000.00,264320.00,462665734.45,18883021.45
2021-08-10,1110200.00,266160.00,460137421.00,18798880.07
2021-08-09,1092000.00,263190.00,453581652.43,18170637.84
2021-08-08,1084800.00,259170.00,467827760.67,18476229.54
2021-08-07,1086500.00,256790.00,463531622.73,18306559.34
2021-08-05,1100800.00,256280.00,462611021.74,18270201.43
2021-08-04,1100800.00,256280.00,463994940.00,18036985.70
2021-08-03,1098900.00,256240.00,463820017.74,18554339.34
2021-08-02,1099600.00,257330.00,467851666.72,18756783.54
2021-08-01,1093800.00,255190.00,459214405.00,19072900.05
2021-07-31,1097500.00,254890.00,458674555.00,19050478.06
2021-07-28,1095700.00,255990.00,460654005.00,19132692.05
2021-07-27,1095700.00,256140.00,460923930.00,19077308.06
2021-07-26,1077500.00,251720.00,452768751.71,18753140.00
2021-07-25,1074900.00,250560.00,452260800.00,18488822.63
2021-07-24,1060600.00,247790.00,447260950.00,18284424.33
2021-07-22,1053700.00,246280.00,444535400.00,18173001.43
2021-07-20,1056000.00,245190.00,444014576.99,17003926.13
2021-07-19,1056000.00,245300.00,443674098.02,16832486.67
2021-07-18,1047700.00,244670.00,447354633.97,17975905.20
2021-07-17,1050700.00,245440.00,448762501.99,18032477.10
2021-07-15,1059000.00,246990.00,451596522.03,18146355.60
2021-07-14,1059000.00,246990.00,450583869.06,18464972.93
2021-07-13,1049100.00,246110.00,445311440.01,18824953.37
2021-07-12,1053900.00,247490.00,446843195.00,18601349.31
2021-07-11,1061300.00,249800.00,450014700.00,18342814.08
2021-07-10,1064800.00,249990.00,450356985.00,18356765.78
2021-07-07,1063570.00,249652.00,449748078.00,18331946.44
2021-07-06,1060400.00,250870.00,449935345.00,18697340.79
2021-07-05,1067300.00,250990.00,445733147.13,19035080.68
2021-07-04,1057600.00,249590.00,443246887.09,18928904.69
2021-07-03,1059700.00,251500.00,446638856.14,19073759.08
2021-07-01,1067800.00,251510.00,446656615.14,19074517.48
2021-06-30,1067800.00,251530.00,445409336.28,18897448.21
2021-06-29,1072400.00,253990.00,447733584.40,18988292.94
2021-06-28,1064100.00,249660.00,444294929.90,18644608.88
2021-06-27,1065700.00,247080.00,438715241.97,18669364.20
2021-06-26,1058500.00,246740.00,438111537.98,18643673.80
2021-06-24,1033800.00,241890.00,429499878.09,18277207.81
2021-06-23,1033800.00,241890.00,431120558.81,18187709.69
2021-06-22,1038200.00,241790.00,429491588.81,18088309.31
2021-06-21,1044000.00,242590.00,432246873.85,18169991.37
2021-06-20,1035200.00,241070.00,427609977.77,17617396.04
2021-06-19,1028300.00,239490.00,424807373.69,17501929.64
2021-06-17,1065400.00,244290.00,433321613.93,17852713.65
2021-06-16,1065400.00,244320.00,454313040.00,18174964.65
2021-06-15,1080900.00,241810.00,448436645.00,17891521.38
2021-06-14,1071700.00,240450.00,448198800.00,17519187.15
2021-06-13,1068200.00,239740.00,454115496.29,17385944.00
2021-06-12,1075800.00,240990.00,456483246.23,17476593.99
2021-06-10,1073500.00,239230.00,453149454.32,17348958.80
2021-06-09,1073500.00,239170.00,452796632.32,17272857.69
2021-06-08,1083200.00,241410.00,456795990.21,17434630.49
2021-06-07,1074700.00,239410.00,454112899.69,17115420.39
2021-06-03,1079300.00,234330.00,438478284.56,16710071.73
2021-06-02,1079300.00,237430.00,452897725.00,16940630.14
2021-06-01,1096400.00,234160.00,445583069.72,16449740.00
2021-05-31,1098000.00,234060.00,443707530.57,16257807.39
2021-05-30,1100300.00,238570.00,452257137.35,16571071.98
2021-05-29,1080000.00,234660.00,444844950.54,16299483.39
2021-05-27,1046700.00,226470.00,429319167.94,15730605.99
2021-05-26,1046700.00,232390.00,441843118.35,16004699.94
2021-05-25,1044200.00,232150.00,440643909.33,15937097.85
2021-05-24,1032900.00,231240.00,435794898.35,15830690.19
2021-05-23,1036800.00,232790.00,438064233.37,15156957.04
2021-05-22,1029200.00,230650.00,434037181.26,15017621.64
2021-05-20,1019300.00,223000.00,419641410.89,14519530.14
2021-05-19,1019300.00,230020.00,432736637.23,15333134.04
2021-05-18,1015600.00,228240.00,426306683.14,15682370.19
2021-05-17,1029000.00,231150.00,431672625.00,16055678.79
2021-05-16,1014200.00,228860.00,417120230.41,15864575.13
2021-05-15,1028700.00,220500.00,401883294.62,15285059.93
2021-05-12,994300.00,225850.00,411634204.49,15655921.93
2021-05-11,985300.00,221850.00,407294420.42,15207818.18
2021-05-09,970340.00,221816.00,402706948.00,15103450.63
2021-05-08,938700.00,216460.00,392983130.00,14738760.61
2021-05-06,939900.00,206480.00,374864440.00,14059222.44
2021-05-05,939900.00,216990.00,387131853.70,14963630.20
2021-05-03,939400.00,220210.00,394484199.38,14877387.06
2021-05-02,939400.00,220360.00,389618510.62,15107881.06
2021-05-01,939900.00,221710.00,392005445.59,15200437.06
2021-04-29,987400.00,232310.00,410747305.33,15927173.03
2021-04-28,987400.00,235220.00,417092092.51,15823248.61
2021-04-27,996400.00,237210.00,421759380.00,15755487.77
2021-04-26,998300.00,236670.00,421083252.44,15537385.86
2021-04-25,993600.00,236920.00,422001892.43,15494568.36
2021-04-24,1005700.00,237320.00,422714372.41,15520728.36
2021-04-22,1011700.00,233300.00,415553948.61,15257820.36
2021-04-21,1011700.00,238640.00,427714483.65,15587964.73
2021-04-20,1021600.00,241840.00,429822243.81,16099288.73
2021-04-19,1022800.00,241810.00,427858619.90,16213361.24
2021-04-18,1019000.00,240540.00,424649321.87,16101748.19
2021-04-17,1039600.00,246180.00,434606178.01,16479289.80
2021-04-15,1045400.00,239870.00,423466503.86,16056898.39
2021-04-14,1045400.00,250150.00,433985241.11,16654987.46
2021-04-13,1037500.00,248970.00,434751401.84,15851919.44
2021-04-12,1042800.00,250320.00,433353971.78,15840249.29
2021-04-11,1039100.00,249950.00,439112172.20,15796840.19
2021-04-10,1032900.00,247490.00,434790444.08,15641368.19
2021-04-08,1051100.00,244660.00,429818699.95,15462512.19
2021-04-07,1051100.00,247990.00,431527392.95,15663048.36
2021-04-06,1058500.00,250610.00,436437315.00,15723271.82
2021-04-05,1070100.00,252450.00,435981150.00,15689767.89
2021-04-04,1059200.00,249240.00,427147524.17,15836709.83
2021-04-03,1059900.00,249460.00,427524560.18,15850688.63
2021-03-31,1084600.00,257520.00,441337788.57,16362821.04
2021-03-30,1084600.00,257960.00,434378850.30,16545554.24
2021-03-28,1103100.00,252330.00,437262663.16,16252576.22
2021-03-27,1095500.00,256240.00,444038302.26,16504419.34
2021-03-24,1083210.00,251487.00,435801828.44,16198278.59
2021-03-18,1085500.00,239630.00,415087074.30,15163786.11
2021-03-17,1085500.00,251340.00,434013924.27,17091120.00
2021-03-16,1076800.00,248990.00,430902087.92,17028425.95
2021-03-15,1066400.00,248510.00,429648945.07,17117368.12
2021-03-14,1050400.00,247240.00,425623660.00,16787596.38
2021-03-13,1044200.00,246540.00,424418610.00,16740066.38
2021-03-10,1028700.00,242420.00,417326030.00,16460318.37
2021-03-09,1028700.00,245830.00,421991772.00,16598440.77
2021-03-08,1021100.00,246480.00,413519483.96,16819794.67
2021-03-07,1012600.00,247060.00,420051399.94,16488783.87
2021-03-06,1028700.00,247760.00,421241539.90,16535501.87
2021-03-04,1052100.00,246610.00,419286309.96,16458750.87
2021-03-03,1052100.00,249760.00,428413340.20,16002123.12
2021-03-02,1062400.00,253090.00,438630272.82,15868743.19
2021-03-01,1065000.00,252670.00,435224075.00,16092551.95
2021-02-28,1081800.00,254250.00,456734706.21,17044920.23
2021-02-27,1077200.00,253450.00,455297586.19,16991288.23
2021-02-24,1101900.00,248210.00,445884450.06,16639998.63
2021-02-23,1101900.00,254010.00,458335650.20,16604634.40
2021-02-22,1091500.00,251390.00,454186300.73,16400683.06
2021-02-21,1072100.00,245040.00,434553941.98,15665407.27
2021-02-20,1082500.00,247040.00,438100742.03,15793267.28
2021-02-18,1140900.00,251710.00,446382520.15,16091820.38
2021-02-17,1140900.00,259450.00,459511888.67,16693012.05
2021-02-16,1134900.00,258030.00,463731503.40,16346200.11
2021-02-15,1153400.00,261450.00,477120111.38,15985052.84
2021-02-14,1134500.00,254980.00,465313008.23,15589477.04
2021-02-13,1152900.00,257450.00,469820511.29,15740492.84
2021-02-11,1164900.00,246960.00,450677310.03,15099134.25
2021-02-09,1139800.00,241030.00,442362370.77,14724522.74
2021-02-08,1139800.00,251480.00,460686218.14,15229629.15
